[ 245.5  616. ]
[ 423.43209877  626.63580247]
[ 375.984375    387.38020833]
[ 547.99346405  199.88888889]
[ 563.15  490.75]
[ 265.23684211  335.15789474]
[ 230.98907104  183.76502732]
[  79.8699187   408.73170732]
[ 479.25136612  560.27322404]
[ 382.94308943  674.71544715]
[ 184.11555556  390.63111111]
[ 486.12935323  432.37810945]
[ 181.5  640. ]
[ 574.44285714  489.21428571]
[ 539.00497512  504.35323383]
[ 219.55555556  564.58937198]
[ 657.09126984  548.97222222]
[ 410.30065359  637.37908497]
[ 363.03333333  390.67222222]
[ 565.92592593  210.16666667]
[ 553.40606061  496.4969697 ]
[ 262.31292517  330.31292517]
[ 225.06666667  179.46666667]
[  78.63333333  407.77777778]
[ 468.55882353  550.17647059]
[ 396.96  683.34]
[ 179.98648649  375.13513514]
[ 492.0862069   448.27586207]
[ 181.5  640. ]
[ 572.82648402  505.66666667]
[ 538.51690821  491.0821256 ]
[ 211.14285714  557.8047619 ]
[ 660.22222222  538.43589744]
[ 390.9858156   643.09219858]
[ 350.7672956   394.79874214]
[ 575.46774194  222.64516129]
[ 551.08333333  496.        ]
[ 261.83687943  329.26950355]
[ 224.63926941  179.98173516]
[  74.05128205  414.14102564]
[ 457.2039801   537.15422886]
[ 407.22222222  689.2962963 ]
[ 174.51690821  357.0821256 ]
[ 497.12121212  466.6969697 ]
[ 181.5  640. ]
[ 566.78109453  521.27860697]
[ 538.88172043  476.03225806]
[ 203.61971831  548.13615023]
[ 668.47186147  526.06060606]
[ 372.34615385  643.38461538]
[ 337.98571429  393.00952381]
[ 571.82352941  236.23529412]
[ 551.          496.29333333]
[ 257.2183908   330.49425287]
[ 211.02185792  182.39344262]
[  65.19555556  426.03111111]
[ 450.       525.21875]
[ 421.77235772  692.17886179]
[ 173.225  339.25 ]
[ 495.67661692  484.8159204 ]
[ 181.5  640. ]
[ 557.97142857  536.38571429]
[ 544.08717949  458.87179487]
[ 196.52702703  540.16216216]
[ 681.10727969  518.37931034]
[ 352.50387597  641.10077519]
[ 325.94117647  385.07352941]
[ 571.67676768  255.37373737]
[ 551.16384181  498.23163842]
[ 258.25694444  334.64583333]
[ 194.15300546  183.8579235 ]
[  67.1097561   439.95121951]
[ 443.53030303  508.75757576]
[ 431.62962963  694.31851852]
[ 176.68888889  321.16444444]
[ 490.15897436  501.41025641]
[ 181.5  640. ]
[ 548.69398907  549.56284153]
[ 552.00995025  439.90547264]
[ 191.61187215  531.05022831]
[ 688.23921569  507.54509804]
[ 335.12  635.62]
[ 313.64840183  375.64840183]
[ 573.21461187  270.40182648]
[ 543.53571429  506.71428571]
[ 254.86666667  338.42222222]
[ 179.93034826  178.41293532]
[  63.15555556  450.04888889]
[ 442.60344828  490.86206897]
[ 438.86363636  688.59090909]
[ 182.47368421  303.71052632]
[ 493.35632184  514.13793103]
[ 181.5  640. ]
[ 539.02923977  562.22222222]
[ 562.93034826  421.96517413]
[ 186.17777778  520.35111111]
[ 692.94139194  493.93040293]
[ 317.30065359  629.40522876]
[ 304.37142857  365.95238095]
[ 571.54726368  287.02487562]
[ 527.   513.5]
[ 245.33986928  344.73202614]
[ 174.7  170. ]
[  65.48309179  450.0821256 ]
[ 447.65174129  472.89054726]
[ 451.63636364  681.45454545]
[ 191.13636364  291.62121212]
[ 491.55897436  531.37948718]
[ 181.5  640. ]
[ 527.58333333  570.29166667]
[ 576.84482759  407.12068966]
[ 183.42051282  511.18974359]
[ 692.37096774  484.37096774]
[ 300.37575758  628.86060606]
[ 299.61835749  352.37198068]
[ 565.12437811  300.83084577]
[ 508.94968553  515.31446541]
[ 241.77575758  352.46060606]
[ 161.64        167.58666667]
[  68.35526316  463.43421053]
[ 458.44278607  459.35323383]
[ 470.21153846  679.64102564]
[ 201.44117647  279.17647059]
[ 483.7251462   544.97660819]
[ 181.5  640. ]
[ 519.07692308  573.46153846]
[ 594.61538462  395.69230769]
[ 182.57948718  501.18974359]
[ 686.48205128  471.57948718]
[ 283.75862069  621.5       ]
[ 295.83111111  338.23555556]
[ 554.97142857  309.38571429]
[ 488.43548387  512.06451613]
[ 237.16  356.1 ]
[ 149.8030303   178.14646465]
[  64.09950249  480.27860697]
[ 473.90163934  447.37704918]
[ 490.76296296  681.59259259]
[ 213.07692308  271.76923077]
[ 472.   561.5]
[ 181.5  640. ]
[ 513.88        579.25333333]
[ 611.16931217  399.38624339]
[ 179.06392694  491.05022831]
[ 686.4         455.77777778]
[ 269.7254902   612.54411765]
[ 296.16216216  323.45045045]
[ 548.32352941  323.0245098 ]
[ 470.57142857  503.42857143]
[ 222.26190476  360.04761905]
[ 136.26900585  188.79532164]
[  51.82857143  489.11428571]
[ 489.40384615  445.28205128]
[ 505.43502825  689.72316384]
[ 220.1871345   280.11111111]
[ 460.9516129   573.22580645]
[ 181.5  640. ]
[ 504.08333333  584.58333333]
[ 620.88288288  406.91441441]
[ 178.42723005  481.5258216 ]
[ 693.38095238  443.50549451]
[ 257.5258216   598.31924883]
[ 301.04545455  310.72727273]
[ 547.14084507  335.35680751]
[ 451.99404762  492.27380952]
[ 204.11827957  359.97849462]
[ 125.89705882  202.66176471]
[  55.5         491.65591398]
[ 500.7672956   446.63522013]
[ 511.59887006  686.66101695]
[ 231.46428571  287.71428571]
[ 453.57407407  575.08641975]
[ 181.5  640. ]
[ 489.  587.]
[ 631.5         422.24324324]
[ 186.15458937  469.2705314 ]
[ 700.69166667  430.8375    ]
[ 249.4375  584.875 ]
[ 310.50555556  301.63333333]
[ 542.25603865  353.37198068]
[ 433.39880952  476.31547619]
[ 185.4957265   356.24786325]
[ 112.84684685  211.67567568]
[  70.11538462  498.40598291]
[ 511.45641026  454.57435897]
[ 514.72820513  684.64615385]
[ 242.69270833  296.40625   ]
[ 441.64  570.9 ]
[ 181.5  640. ]
[ 473.32520325  586.55284553]
[ 637.44117647  439.35294118]
[ 193.44444444  459.06222222]
[ 706.08614232  419.56554307]
[ 242.75   568.375]
[ 322.50273224  292.7431694 ]
[ 535.15981735  368.70319635]
[ 417.62903226  461.66129032]
[ 171.4829932   344.82993197]
[  97.15920398  218.53233831]
[  77.73684211  515.84210526]
[ 521.22222222  458.55555556]
[ 509.14285714  682.71428571]
[ 245.44808743  304.43715847]
[ 427.30409357  563.81871345]
[ 181.5  640. ]
[ 458.75163399  583.79738562]
[ 640.02347418  458.07981221]
[ 203.   449.5]
[ 712.99607843  406.20392157]
[ 238.50292398  553.9005848 ]
[ 336.5         290.61538462]
[ 534.82587065  383.46766169]
[ 400.31638418  452.28248588]
[ 157.91056911  338.88617886]
[  83.93236715  223.99033816]
[  74.82700422  529.97046414]
[ 532.38993711  456.52201258]
[ 502.76296296  691.80740741]
[ 242.03333333  311.4       ]
[ 412.97701149  553.33333333]
[ 181.5  640. ]
[ 444.90849673  580.88888889]
[ 637.12560386  480.09178744]
[ 213.94086022  441.37634409]
[ 710.28240741  393.83333333]
[ 238.46766169  536.76616915]
[ 350.5  291.5]
[ 529.79901961  398.38235294]
[ 382.34482759  442.32758621]
[ 146.34615385  327.29487179]
[  75.5  219.5]
[  79.66222222  544.15555556]
[ 543.71666667  453.75      ]
[ 492.18421053  699.80701754]
[ 239.17241379  309.7816092 ]
[ 402.06214689  542.73446328]
[ 181.5  640. ]
[ 434.83625731  579.53216374]
[ 630.97883598  498.97883598]
[ 225.57309942  435.01169591]
[ 707.97716895  376.76255708]
[ 235.58469945  521.13661202]
[ 365.5  293.5]
[ 521.90049751  404.39800995]
[ 369.          428.68181818]
[ 133.86956522  314.93478261]
[  74.92444444  211.88888889]
[  81.7047619   555.37142857]
[ 557.35220126  454.42138365]
[ 480.78095238  689.36190476]
[ 231.35978836  305.08465608]
[ 394.05714286  527.17142857]
[ 181.5  640. ]
[ 425.42937853  567.7740113 ]
[ 618.76190476  517.2962963 ]
[ 236.46428571  434.44642857]
[ 709.26839827  359.78787879]
[ 238.07179487  504.33333333]
[ 376.97740113  297.01129944]
[ 521.51515152  414.92424242]
[ 360.01724138  410.68965517]
[ 124.36601307  299.45751634]
[  86.33870968  205.97849462]
[  79.9375   558.34375]
[ 572.62424242  457.13939394]
[ 464.   680.5]
[ 219.51612903  298.69354839]
[ 389.69953052  512.24882629]
[ 181.5  640. ]
[ 415.6827957   554.59677419]
[ 606.05952381  533.125     ]
[ 237.5  439. ]
[ 715.52564103  345.23076923]
[ 245.75862069  486.43678161]
[ 389.24137931  305.5       ]
[ 507.10344828  425.36206897]
[ 355.65555556  390.46666667]
[ 114.97727273  283.61363636]
[ 100.796875    212.90104167]
[  90.13636364  553.54545455]
[ 589.04371585  458.07650273]
[ 448.35042735  673.27350427]
[ 206.74074074  292.94444444]
[ 387.4  495.3]
[ 181.5  640. ]
[ 408.5136612   541.17486339]
[ 587.44654088  546.47798742]
[ 235.63020833  440.625     ]
[ 710.48022599  336.07909605]
[ 257.5  477.5]
[ 394.55026455  315.86243386]
[ 489.39766082  431.25730994]
[ 356.26553672  371.07344633]
[ 112.64666667  264.64      ]
[ 118.70238095  219.88690476]
[ 106.08333333  555.04166667]
[ 593.95833333  463.375     ]
[ 435.99145299  666.82905983]
[ 193.15591398  285.61827957]
[ 386.58469945  478.13661202]
[ 181.5  640. ]
[ 399.88205128  531.21025641]
[ 569.47878788  557.95151515]
[ 235.82629108  440.65258216]
[ 707.77777778  321.55555556]
[ 273.59393939  470.5030303 ]
[ 400.90710383  325.66666667]
[ 468.66666667  434.11515152]
[ 359.74137931  353.44827586]
[ 107.00694444  251.35416667]
[ 133.54285714  227.46666667]
[ 117.125  563.5  ]
[ 595.47142857  477.28571429]
[ 421.9869281  666.5620915]
[ 180.68205128  276.14871795]
[ 390.02645503  462.31216931]
[ 181.5  640. ]
[ 393.3125  516.8125]
[ 549.47286822  566.4496124 ]
[ 235.15525114  440.29680365]
[ 705.24761905  307.71428571]
[ 289.59393939  468.01212121]
[ 405.66183575  339.59903382]
[ 447.23076923  435.23076923]
[ 373.07103825  341.69398907]
[ 103.77777778  237.27407407]
[ 146.01428571  241.85238095]
[ 121.45977011  575.51724138]
[ 603.05913978  483.55376344]
[ 406.86060606  657.24848485]
[ 175.51690821  264.0821256 ]
[ 401.          448.56451613]
[ 181.5  640. ]
[ 390.53030303  500.84848485]
[ 532.63636364  574.81060606]
[ 232.68518519  439.45833333]
[ 708.24154589  297.77777778]
[ 306.50314465  467.55974843]
[ 409.64971751  352.39548023]
[ 435.02339181  433.78362573]
[ 388.24137931  328.5       ]
[ 102.52046784  223.91812865]
[ 147.32034632  256.04761905]
[ 130.51111111  586.87111111]
[ 614.48484848  489.92424242]
[ 404.92  643.9 ]
[ 179.13615023  250.25821596]
[ 410.82258065  434.74193548]
[ 181.5  640. ]
[ 393.59393939  485.95151515]
[ 513.18518519  579.45185185]
[ 230.70833333  438.73148148]
[ 702.95454545  284.87878788]
[ 319.83068783  471.44973545]
[ 410.5  368. ]
[ 416.68159204  424.15422886]
[ 404.15151515  322.56969697]
[ 113.07344633  212.53107345]
[ 137.83534137  264.79919679]
[ 136.25870647  600.1840796 ]
[ 619.24043716  500.93989071]
[ 393.04166667  637.16666667]
[ 183.8974359   234.02564103]
[ 434.84577114  434.00497512]
[ 181.5  640. ]
[ 402.67816092  473.18965517]
[ 496.04166667  586.27083333]
[ 230.72222222  438.63888889]
[ 700.5  269. ]
[ 330.25730994  473.2748538 ]
[ 406.20588235  380.26470588]
[ 421.81944444  408.375     ]
[ 418.65384615  317.38461538]
[ 126.83625731  200.46783626]
[ 127.51476793  276.28270042]
[ 136.41062802  607.00483092]
[ 621.85648148  513.37962963]
[ 379.19727891  628.98639456]
[ 191.47488584  220.83105023]
[ 434.94791667  434.109375  ]
[ 181.5  640. ]
[ 412.30769231  469.5       ]
[ 474.0625      591.54166667]
[ 231.33333333  439.02941176]
[ 701.43290043  249.95670996]
[ 338.96666667  462.46666667]
[ 397.87978142  388.09289617]
[ 433.62903226  394.06451613]
[ 435.23214286  317.2202381 ]
[ 142.14184397  188.84397163]
[ 113.7375      287.54583333]
[ 143.66666667  615.546875  ]
[ 622.51243781  525.76616915]
[ 363.11538462  619.23076923]
[ 199.00444444  207.03111111]
[ 432.28855721  427.9800995 ]
[ 181.5  640. ]
[ 421.79166667  473.58333333]
[ 456.4   593.34]
[ 231.92792793  438.35135135]
[ 704.25882353  238.38431373]
[ 356.16352201  452.55974843]
[ 383.98333333  393.27222222]
[ 448.11299435  384.18079096]
[ 450.          316.94444444]
[ 156.10416667  177.83333333]
[ 103.03947368  301.61842105]
[ 150.68599034  626.41062802]
[ 625.63157895  535.78947368]
[ 356.65625  599.9375 ]
[ 210.08205128  194.38974359]
[ 432.          427.56038647]
[ 181.5  640. ]
[ 429.56613757  480.93121693]
[ 441.97575758  594.9030303 ]
[ 232.31623932  438.87179487]
[ 697.5  235. ]
[ 375.57861635  451.14465409]
[ 369.27222222  396.37222222]
[ 463.7962963   378.45061728]
[ 465.34482759  322.22413793]
[ 170.7037037   168.48148148]
[  95.62869198  318.44725738]
[ 158.04761905  625.81904762]
[ 624.88127854  537.85844749]
[ 358.28930818  580.64779874]
[ 216.67647059  185.74019608]
[ 430.55        428.36666667]
[ 181.5  640. ]
[ 440.43502825  490.2259887 ]
[ 430.86        581.60666667]
[ 232.22222222  438.88477366]
[ 689.12962963  223.2962963 ]
[ 391.93333333  453.86666667]
[ 355.41798942  395.48148148]
[ 478.97484277  382.36477987]
[ 479.38974359  329.71282051]
[ 185.625       160.20833333]
[  81.67555556  329.07555556]
[ 173.15315315  623.63963964]
[ 618.5  546. ]
[ 370.19354839  570.21505376]
[ 217.26923077  187.42307692]
[ 428.7989418  428.4021164]
[ 181.5  640. ]
[ 448.91534392  502.60846561]
[ 420.11299435  566.48022599]
[ 232.09210526  438.76754386]
[ 682.18965517  209.65517241]
[ 400.35294118  464.85294118]
[ 348.921875    388.94791667]
[ 490.8579235   386.87431694]
[ 483.22875817  337.64052288]
[ 202.55555556  154.36111111]
[  75.96428571  335.13492063]
[ 186.56497175  630.92090395]
[ 611.46774194  558.4516129 ]
[ 387.875       563.97916667]
[ 224.71527778  190.18055556]
[ 429.2259887   428.98870056]
[ 181.5  640. ]
[ 454.69270833  518.0625    ]
[ 410.53571429  551.71428571]
[ 231.34285714  439.12380952]
[ 679.78835979  194.92592593]
[ 407.08080808  479.16666667]
[ 338.23744292  376.93607306]
[ 502.51724138  392.56896552]
[ 484.45273632  350.06467662]
[ 221.08080808  151.53535354]
[  72.96787149  351.06827309]
[ 199.72072072  641.52252252]
[ 599.47089947  571.13227513]
[ 403.73913043  563.1884058 ]
[ 238.72789116  195.04761905]
[ 429.62564103  430.79487179]
[ 181.5  640. ]
[ 459.87719298  533.35672515]
[ 409.77575758  538.26060606]
[ 230.73593074  440.10822511]
[ 668.36734694  188.08843537]
[ 411.64285714  494.07142857]
[ 329.56621005  364.71689498]
[ 510.58757062  398.71751412]
[ 484.36666667  363.23333333]
[ 238.01801802  150.69369369]
[  68.08438819  364.47679325]
[ 211.1875      644.72916667]
[ 581.76100629  580.59119497]
[ 409.97484277  567.36477987]
[ 253.44  200.14]
[ 430.68181818  429.06565657]
[ 181.5  640. ]
[ 464.64848485  548.96969697]
[ 414.53333333  523.66666667]
[ 206.56666667  432.66666667]
[ 657.52713178  175.24031008]
[ 416.25757576  504.40909091]
[ 321.62222222  350.72888889]
[ 514.1         396.26666667]
[ 481.69398907  377.0273224 ]
[ 254.13043478  150.41304348]
[  72.05691057  372.56097561]
[ 224.83625731  653.95321637]
[ 562.64583333  588.26388889]
[ 424.04848485  571.80606061]
[ 268.76608187  208.35672515]
[ 430.55026455  429.32275132]
[ 181.5  640. ]
[ 465.51977401  563.41242938]
[ 421.25757576  506.75757576]
[ 207.24074074  433.18518519]
[ 647.73076923  160.28846154]
[ 419.29885057  520.77586207]
[ 319.28378378  349.56756757]
[ 517.97883598  395.23280423]
[ 474.55897436  387.71282051]
[ 271.19047619  151.26666667]
[  80.20080321  383.64257028]
[ 238.0483871   666.48387097]
[ 545.22        587.47333333]
[ 439.5    578.875]
[ 283.90104167  220.28125   ]
[ 429.89583333  429.74479167]
[ 181.5  640. ]
[ 464.85714286  573.54285714]
[ 432.38235294  510.15196078]
[ 208.14358974  433.6974359 ]
[ 640.22666667  144.88      ]
[ 419.4         520.58333333]
[ 317.35820896  349.52238806]
[ 523.9375  397.1875]
[ 467.22580645  396.33870968]
[ 285.57657658  155.12612613]
[  83.08230453  398.80658436]
[ 246.53846154  680.34615385]
[ 530.78571429  581.        ]
[ 455.8128655   589.88888889]
[ 294.91515152  230.08484848]
[ 430.5   430.25]
[ 181.5  640. ]
[ 463.13636364  577.93939394]
[ 440.34375  522.75   ]
[ 210.67179487  434.03589744]
[ 631.07936508  136.23809524]
[ 419.44444444  520.08187135]
[ 312.22705314  344.6763285 ]
[ 528.00952381  404.45714286]
[ 457.6918239  396.5408805]
[ 299.4796748   159.95934959]
[  84.05098039  412.76862745]
[ 255.09615385  688.94230769]
[ 520.56613757  571.75661376]
[ 470.47089947  599.86772487]
[ 302.04102564  244.96410256]
[ 430.72395833  430.1875    ]
[ 181.5  640. ]
[ 462.62365591  578.96774194]
[ 444.18721461  539.37442922]
[ 211.41777778  444.80888889]
[ 620.88666667  124.14      ]
[ 419.34463277  520.14689266]
[ 313.94835681  336.19248826]
[ 529.38624339  418.96296296]
[ 443.84242424  396.66666667]
[ 300.49673203  167.60130719]
[  81.225       425.43333333]
[ 252.34  698.6 ]
[ 511.02469136  560.        ]
[ 481.92592593  611.31481481]
[ 305.11299435  261.73446328]
[ 435.97333333  453.29333333]
[ 181.5  640. ]
[ 458.74479167  583.78125   ]
[ 442.60199005  551.58706468]
[ 206.11111111  457.24444444]
[ 614.99145299  113.91452991]
[ 418.92655367  520.29378531]
[ 317.69607843  320.32352941]
[ 528.4040404   434.18181818]
[ 443.77777778  396.62573099]
[ 294.37984496  178.17054264]
[  89.71428571  433.58333333]
[ 256.79432624  698.82269504]
[ 505.24193548  545.74193548]
[ 492.61827957  615.43010753]
[ 302.7025641   277.86666667]
[ 438.52083333  454.9375    ]
[ 181.5  640. ]
[ 450.95321637  591.58479532]
[ 437.93548387  565.14516129]
[ 197.14718615  469.03463203]
[ 600.34108527  107.20155039]
[ 418.56613757  520.81481481]
[ 322.05641026  300.91794872]
[ 522.39800995  451.54228856]
[ 435.09039548  392.21468927]
[ 282.81196581  192.91452991]
[  97.35772358  446.7804878 ]
[ 263.33333333  692.33333333]
[ 505.83854167  536.        ]
[ 493.56666667  629.23333333]
[ 291.56451613  280.34946237]
[ 442.66666667  452.49593496]
[ 181.5  640. ]
[ 438.88461538  600.20512821]
[ 433.21505376  574.30645161]
[ 184.79555556  485.13777778]
[ 590.91452991   97.11111111]
[ 418.11111111  520.77272727]
[ 333.66666667  282.63333333]
[ 513.72486772  469.07407407]
[ 424.98830409  386.06432749]
[ 268.61728395  194.97530864]
[ 105.13419913  460.77056277]
[ 271.17283951  693.41975309]
[ 508.84153005  533.26775956]
[ 494.48538012  635.28654971]
[ 283.87878788  281.2020202 ]
[ 441.67117117  457.62162162]
[ 181.5  640. ]
[ 429.43537415  606.08843537]
[ 433.11111111  574.6374269 ]
[ 172.65296804  501.91324201]
[ 578.5045045    94.45045045]
[ 417.71875     521.09895833]
[ 348.42592593  265.48148148]
[ 503.80882353  483.60784314]
[ 418.56497175  379.66666667]
[ 268.95454545  195.86363636]
[ 111.97991968  475.83534137]
[ 279.79569892  698.46236559]
[ 508.71751412  533.41242938]
[ 498.84666667  640.44      ]
[ 270.4591195   281.36477987]
[ 446.69354839  459.48387097]
[ 181.5  640. ]
[ 423.83615819  615.2259887 ]
[ 428.41666667  577.16666667]
[ 154.46666667  510.07179487]
[ 563.40952381   86.99047619]
[ 419.3286385   522.57276995]
[ 365.8  253.1]
[ 487.98830409  493.93567251]
[ 411.62903226  372.19354839]
[ 271.  199.]
[ 118.88034188  490.76923077]
[ 275.57692308  692.73076923]
[ 508.10062893  530.10691824]
[ 500.33333333  646.15757576]
[ 259.859375    282.64583333]
[ 442.2962963  463.2962963]
[ 181.5  640. ]
[ 412.30065359  626.37908497]
[ 413.34013605  580.42176871]
[ 133.32850242  512.85990338]
[ 553.67647059   74.5       ]
[ 419.63809524  522.81428571]
[ 386.4180791   246.80225989]
[ 469.9047619  501.5170068]
[ 405.67171717  364.40909091]
[ 270.87681159  199.84782609]
[ 124.47325103  504.14403292]
[ 279.23931624  681.8034188 ]
[ 512.08717949  518.87179487]
[ 504.10928962  647.23497268]
[ 246.83060109  287.40983607]
[ 431.07142857  470.91071429]
[ 181.5  640. ]
[ 401.15602837  637.58156028]
[ 395.39455782  587.23129252]
[ 122.14634146  508.30487805]
[ 546.88405797   63.8115942 ]
[ 422.81034483  533.20689655]
[ 406.59393939  241.5030303 ]
[ 454.08  506.14]
[ 402.05714286  359.17142857]
[ 261.43181818  205.43181818]
[ 128.18181818  518.13636364]
[ 292.71052632  671.28947368]
[ 523.875  504.5  ]
[ 511.72413793  651.93103448]
[ 231.51412429  287.00564972]
[ 415.23030303  479.12121212]
[ 181.5  640. ]
[ 386.5  643.5]
[ 381.07142857  593.53571429]
[ 122.37899543  511.94063927]
[ 534.29166667   64.04166667]
[ 429.73224044  548.50273224]
[ 425.65536723  241.29943503]
[ 444.25925926  506.57407407]
[ 398.86666667  353.76666667]
[ 246.89430894  211.39837398]
[ 126.11640212  522.08994709]
[ 309.40625     664.39583333]
[ 542.04        496.68666667]
[ 510.49673203  656.39869281]
[ 216.125  284.5  ]
[ 403.07142857  477.95833333]
[ 181.5  640. ]
[ 369.66666667  646.39007092]
[ 366.53846154  600.84615385]
[ 120.09401709  516.05128205]
[ 519.90123457   58.98765432]
[ 435.85        567.46666667]
[ 447.43169399  245.33333333]
[ 428.90849673  499.87581699]
[ 397.5625   348.71875]
[ 239.60130719  216.96732026]
[ 113.71794872  529.6974359 ]
[ 324.375   669.8125]
[ 558.06060606  500.24242424]
[ 505.48484848  663.22727273]
[ 200.72139303  278.74129353]
[ 383.4         469.66111111]
[ 181.5  640. ]
[ 354.71428571  644.21428571]
[ 352.03846154  605.11538462]
[ 113.98387097  521.14516129]
[ 511.   51.]
[ 431.58469945  580.69398907]
[ 466.8  251.9]
[ 414.32258065  491.38172043]
[ 397.56666667  347.76666667]
[ 242.58  224.34]
[  99.17948718  521.38974359]
[ 329.34  678.34]
[ 567.93103448  507.53448276]
[ 497.76190476  668.92517007]
[ 185.51643192  270.72769953]
[ 362.19354839  460.53225806]
[ 181.5  640. ]
[ 346.10555556  635.08333333]
[ 342.52777778  594.83796296]
[ 108.   527.5]
[ 509.12698413   43.44444444]
[ 418.6163522   593.37106918]
[ 484.62903226  263.80645161]
[ 400.86666667  481.04242424]
[ 397.42307692  347.34615385]
[ 238.78846154  238.44230769]
[  85.18055556  508.75462963]
[ 335.1965812   688.23931624]
[ 579.52380952  504.83928571]
[ 482.25225225  675.41441441]
[ 178.58937198  259.85990338]
[ 342.21164021  451.57671958]
[ 181.5  640. ]
[ 338.36021505  626.77419355]
[ 328.70892019  584.49765258]
[ 104.20091324  522.73515982]
[ 500.14942529   43.09195402]
[ 399.54  604.84]
[ 497.96135266  276.87439614]
[ 388.98974359  469.20512821]
[ 397.1025641   348.18974359]
[ 228.45238095  250.33333333]
[  75.14473684  492.38157895]
[ 344.20987654  690.79012346]
[ 590.7037037   507.17283951]
[ 467.65811966  681.09401709]
[ 169.65027322  245.75956284]
[ 326.01388889  440.19444444]
[ 181.5  640. ]
[ 338.27619048  625.24285714]
[ 314.31555556  571.11555556]
[  96.99588477  513.94650206]
[ 486.60714286   38.96428571]
[ 379.24  615.34]
[ 506.45273632  291.06467662]
[ 380.98974359  461.20512821]
[ 396.6         348.76666667]
[ 217.43478261  260.63043478]
[  66.47555556  476.72888889]
[ 356.61728395  691.34567901]
[ 597.03225806  509.30645161]
[ 448.85        680.83333333]
[ 161.5         240.63157895]
[ 319.8030303   420.18181818]
[ 181.5  640. ]
[ 329.77272727  615.59090909]
[ 302.86666667  555.06190476]
[  89.39351852  504.13425926]
[ 473.88888889   34.35353535]
[ 359.5177305   623.16312057]
[ 498.06989247  298.03225806]
[ 372.91282051  448.65128205]
[ 394.58787879  350.01212121]
[ 202.66666667  268.37398374]
[  76.86309524  474.77380952]
[ 369.0625  693.375 ]
[ 606.32679739  504.73202614]
[ 430.03100775  677.13178295]
[ 156.92018779  236.657277  ]
[ 314.40625  399.375  ]
[ 181.5  640. ]
